id;tower;_071_eqty_fta;_075_cash_a;_166_ebitda_int_exp;_167_eqty_gw_a;_168_b_loans_bonds_a;_172_eqty_gw_a_gw;_187_margin_yoy;_192_tpo_rev;_193_tro_rev;_209_ebtda_pv;_210_e_eqty;_211_e_a;_166_ebitda_int_exp_3;_027_st_l_ebitda_2;_161_rev_yoy_2;_187_margin_yoy_2;_187_margin_yoy_3;PD
5988;CZ;0.199883;0.473074;2.048553;0.187628;-0.943685;0.685424;0.196688;-0.917949;43.163272;-2.416925;0.055284;0.010403;0.696224;0.481059;0.026062807;0.096687604;-0.30202954;0.018365002
5989;CZ;-0.446978;-0.048485;2.719009;-0.359972;3.339103;2.864316;0.065989;-0.975047;38.799768;2.220698;0.688423;-0.247201;0.682644;0.401263;0.032590644;0.034010938;-0.476200368;0.122671427
5990;CZ;-0.434731;0.114975;0.502809;-0.359972;3.339103;2.860470;0.653792;0.442110;48.113336;-3.920739;-0.041889;0.016433;0.727533;7.361577;0.566660224;0.753792169;0.440376315;0.069009262
5991;CZ;-0.596987;0.628188;0.865794;-0.359972;3.339103;2.990418;0.005312;0.232954;50.666281;2.220698;0.258769;-0.148991;0.720180;4.918538;0.074125747;0.105312456;-0.423797426;0.189021539
5992;CZ;-0.642627;0.465282;1.219986;-0.359972;3.339103;2.990418;0.269571;-0.477006;40.360114;0.575215;0.046330;-0.028363;0.713006;4.319909;0.06882716;0.169571328;-0.204903602;0.131359491
5993;CZ;-0.510914;0.595808;1.440767;-0.359972;3.339103;2.990418;0.653050;-0.769023;57.799797;-2.575932;-0.070645;0.034624;0.708535;3.955634;0.332400317;0.553049928;0.306125702;0.08586926
5995;CZ;2.218510;0.685548;40.946429;0.572555;-0.689505;-0.757598;0.048376;-0.315140;39.544191;-0.265137;0.117810;0.067452;-0.091635;3.776603;0.681451801;0.148375838;-0.366410521;0.013875955
5997;CZ;3.648189;-0.149525;139.712329;0.532369;-0.913578;-0.606907;0.261534;0.768160;29.379535;-0.137164;0.118595;0.063136;-2.092093;5.660849;0.133745369;0.161533853;-0.215614462;0.004525355
5998;CZ;1.494245;0.644182;1.557604;0.493996;0.297895;-0.463015;0.643221;0.635339;56.317717;0.627994;-0.011725;-0.005792;0.706168;46.407298;0.298079659;0.743221291;0.426289405;0.040240859
5999;CZ;0.940202;0.596010;7.076170;0.586089;0.194503;-0.808347;0.472996;-0.152128;42.234083;0.149518;0.081056;0.047506;0.594392;4.928495;0.253494028;0.372995883;0.066182994;0.025604746
6000;CZ;1.568905;0.368879;-4.606335;0.186734;0.842329;0.689168;0.251001;-0.082673;51.946179;0.607024;0.067889;0.012677;0.737717;33.870000;0.19961072;0.35100089;-0.096389354;0.047754758
6001;CZ;1.100781;0.333853;0.647260;0.126296;1.116530;0.915800;0.377079;0.133579;42.128743;0.616169;0.026689;0.003371;0.724607;93.270000;0.03567364;0.277078966;-0.06163732;0.054569789
6002;CZ;0.520928;0.490775;3.100746;0.155566;1.679654;0.806044;0.172029;0.213248;46.253157;0.599068;0.018458;0.002871;0.674912;27.552347;0.004962978;0.072028824;-0.334890199;0.057894704
6003;CZ;0.356584;0.697170;1.486308;0.233648;2.184472;0.513247;0.008288;-0.427361;6.570896;0.630827;0.009611;0.002139;0.707612;10.613784;0.010454545;0.108288288;-0.419831788;0.056784084
6004;CZ;0.385818;0.697170;1.480241;0.234516;2.055826;0.509993;0.181565;-0.457411;12.120657;0.656534;0.008872;0.002021;0.707735;3.659802;0.146958657;0.081564922;-0.322182251;0.056330855
6005;CZ;0.385818;0.697170;1.480241;0.234516;2.055826;0.509993;0.181565;-0.457411;12.120657;0.656534;0.008872;0.002021;0.707735;3.659802;0.146958657;0.081564922;-0.322182251;0.056330855
6006;CZ;0.379807;0.625004;1.388792;0.219553;2.080369;0.566104;0.064275;-0.468316;0.000000;0.648747;0.006416;0.001409;0.709587;5.237723;0.106191076;0.164274731;-0.345223419;0.055777408
6007;CZ;0.403916;-0.205697;1.815284;0.225459;2.899098;0.543955;0.056416;-0.841209;0.128322;0.633350;-0.001982;-0.000447;0.700949;3.937641;0.033402176;0.156415695;-0.355696488;0.044225548
6008;CZ;5.036928;-0.486347;69.080402;0.701667;-0.943685;-1.241746;0.857154;-0.412781;35.015292;-0.542944;0.402723;0.282577;-0.661475;0.689823;0.743043333;0.757153864;0.578117652;0.005952084
6009;CZ;5.036928;-0.486347;69.080402;0.701667;-0.943685;-1.241746;0.857154;-0.412781;35.015292;-0.542944;0.402723;0.282577;-0.661475;0.689823;0.743043333;0.757153864;0.578117652;0.005952084
6010;CZ;1.496729;-0.250215;21.952282;0.729979;-0.943685;-1.347911;0.152234;-0.781811;38.720681;0.220642;0.037448;0.027336;0.293083;3.064739;0.023793804;0.052233982;-0.3612691;0.009637618
6012;CZ;1.035015;0.399078;-6.799632;0.551666;-0.943685;-0.679266;0.065148;-0.376673;66.430365;1.832404;-0.243337;-0.134241;0.737717;33.870000;0.318577604;0.165147974;-0.344059721;0.026744566
6015;CZ;1.387940;-0.812562;79.093049;0.144106;-0.943685;0.849016;0.800405;0.729005;44.298927;-0.028284;1.293192;0.187365;-0.864277;3.865700;1.099779232;0.700405319;0.502493695;0.011899602
6022;CZ;1.036563;-0.003389;68.230000;0.316259;-0.943685;0.203469;0.196600;0.531687;31.304254;0.038826;0.546035;0.172689;-0.703597;2.971541;0.237878718;0.096600298;-0.302145886;0.012362801
6023;CZ;0.790069;0.439219;52.393258;0.373062;-0.433279;-0.009531;0.142623;0.166282;32.124694;0.309668;0.171537;0.063994;-0.323485;4.102295;0.211947133;0.242622672;-0.240815783;0.018028073
6024;CZ;0.790069;0.439219;52.393258;0.373062;-0.433279;-0.009531;0.142623;0.166282;32.124694;0.309668;0.171537;0.063994;-0.323485;4.102295;0.211947133;0.242622672;-0.240815783;0.018028073
6027;CZ;0.068711;-0.656102;11.888575;0.052142;3.244486;1.193865;0.137321;-0.958481;0.300599;-0.084870;0.463311;0.024158;0.496919;0.590462;0.025188695;0.037321447;-0.381141767;0.038064204
6028;CZ;-0.845266;-0.642180;9.023912;-0.342037;-0.943685;2.671971;0.163699;-0.439214;46.303267;-0.388189;-0.687800;0.235253;0.554941;1.123658;0.269066204;0.063698745;-0.345990986;0.032000872
6029;CZ;-0.621622;-0.783524;6.860465;-0.257004;1.239532;2.353114;0.112324;-0.545535;39.926801;0.132888;-0.422802;0.108662;0.598761;1.243193;0.122045781;0.212323999;-0.281192247;0.043911906
6030;CZ;-0.541476;-0.095475;3.359091;-0.205153;0.819394;2.158681;0.031156;-0.235761;66.753326;0.258222;-0.226522;0.046472;0.669680;4.000226;0.194489549;0.131156333;-0.389357491;0.05383628
6031;CZ;-0.541476;-0.095475;3.359091;-0.205153;0.819394;2.158681;0.031156;-0.235761;66.753326;0.258222;-0.226522;0.046472;0.669680;4.000226;0.194489549;0.131156333;-0.389357491;0.05383628
6032;CZ;7.994260;-1.541577;59.046667;0.412723;0.193694;-0.158255;0.121534;0.678860;103.441412;0.327694;0.103588;0.042753;-0.458247;9.084295;0.112172258;0.021534466;-0.402179733;0.009114572
6033;CZ;7.864894;-2.159327;21.629396;0.403550;-0.245474;-0.123858;0.033273;0.898008;86.571233;0.292234;0.119822;0.048354;0.299623;9.021032;0.094099482;0.133272837;-0.386537005;0.010369431
6034;CZ;9.229945;-1.748102;8.239302;0.537361;-0.943685;-0.625627;0.173730;0.888822;71.946865;0.472604;0.040890;0.021973;0.570833;10.130958;0.279473104;0.273730094;-0.199361569;0.011151036
6035;CZ;9.460033;-2.168272;74.534615;0.439322;-0.785676;-0.257997;0.064428;0.541044;68.797616;0.373574;0.077858;0.034205;-0.771948;8.602379;0.095591461;0.035572328;-0.478281099;0.004906479
6036;CZ;5.790383;-0.018990;68.230000;0.863815;-0.943685;-1.849775;0.231392;-0.632498;76.919336;0.439758;0.015208;0.013137;-0.703597;1.830902;0.157966611;0.331392405;-0.122519913;0.005895626
6041;CZ;1.158566;0.211102;34.924092;0.662584;-0.398484;-1.095191;0.120827;-0.288821;12.249173;-0.376730;0.144323;0.095626;0.030345;1.397987;0.07004795;0.020827417;-0.403121958;0.011473417
6042;CZ;1.019778;0.266502;43.816229;0.667010;-0.662243;-1.111790;0.004217;-0.444726;18.365743;-0.192712;0.090686;0.060489;-0.149761;1.615447;0.001688598;0.104216776;-0.425257545;0.010194729
6043;CZ;1.336668;-0.365260;161.572539;0.704501;-0.789886;-1.252372;0.361995;-0.145935;14.640542;-0.786733;0.210823;0.148525;-2.534810;1.149696;0.075629206;0.261994645;-0.081738911;0.002176804
6044;CZ;1.281961;0.465960;161.572539;0.825067;-0.866482;-1.704477;0.109601;-0.449693;21.753600;-0.880826;0.206016;0.169977;-2.534810;0.617820;0.035353613;0.009600692;-0.418082859;0.002260339
6045;CZ;0.270977;0.544920;2.378738;0.100072;0.425241;1.014136;0.103585;0.885963;27.983378;0.612316;0.146785;0.014689;0.689536;29.691341;0.239329637;0.003585025;-0.426099426;0.056425963
6046;CZ;1.984154;-1.947057;68.230000;0.768182;-0.943685;-1.491169;0.310898;-0.911411;28.550847;-1.269556;0.685789;0.397775;-0.703597;0.340183;0.177627554;0.210897971;-0.149831102;0.002276719
6047;CZ;1.984154;-1.947057;68.230000;0.768182;-0.943685;-1.491169;0.310898;-0.911411;28.550847;-1.269556;0.685789;0.397775;-0.703597;0.340183;0.177627554;0.210897971;-0.149831102;0.002276719
6048;CZ;1.103367;0.337596;3.016317;0.471362;0.290154;-0.378140;0.398426;-0.976027;4.661515;0.565379;0.039815;0.018767;0.676623;4.517002;0.498229021;0.498425645;0.100071075;0.02684851
6049;CZ;0.876834;-0.619947;2.821149;0.427497;0.667829;-0.213653;0.315466;-0.951599;5.233531;0.599110;0.049664;0.021231;0.680576;6.647848;0.301810806;0.415465868;-0.010482362;0.021128923
6051;CZ;0.016547;0.693445;68.230000;0.014308;1.999828;1.335737;0.112637;5.752506;332.957625;-5.168065;0.637948;0.009128;0.737717;33.870000;4.832584764;0.212637363;-0.280774654;0.069728549
6053;CZ;4.771436;0.580264;22.777778;0.285776;0.610631;0.317776;0.500000;-0.287162;84.933859;0.029892;0.477616;0.136491;0.276363;2.689710;0.43;0.5;0.16879983;0.032102053
6055;CZ;9.143867;0.446964;13.453488;0.333945;1.204371;0.137151;0.336413;-0.450445;65.254387;0.289677;0.227255;0.075891;0.465222;4.063835;0.211384211;0.236412977;-0.115829423;0.034347194
6058;CZ;2.061492;-1.624827;10.835718;0.710110;-0.172801;-1.273406;0.008099;-0.766148;26.549760;-1.143432;0.051373;0.036480;0.518244;0.826185;0.129966231;0.108099436;-0.420083455;0.005947307
6061;CZ;1.569884;-0.218901;56.137097;0.707343;-0.427155;-1.263032;0.131093;-0.705278;26.601301;0.204296;0.088863;0.062856;-0.399315;1.067088;0.0376153;0.031092828;-0.389442117;0.007684528
6062;CZ;26.206554;-2.080378;161.572539;0.480098;-0.943685;-0.410901;0.152844;-0.071093;55.267476;0.473872;0.153253;0.073577;-2.534810;5.716887;0.065072161;0.252843847;-0.227194893;0.001805133
6064;CZ;26.206554;0.381073;13.592000;0.039974;-0.148983;1.239496;0.079077;0.336826;74.118671;0.588191;0.640000;0.025583;0.462417;20.495586;0.183340978;0.020923274;-0.458759552;0.042330645
6065;CZ;26.206554;0.487303;21.048276;0.066722;0.151962;1.139192;0.278669;0.384559;90.884558;0.558384;0.587012;0.039167;0.311393;16.090105;0.161039542;0.178669043;-0.192779851;0.043290646
6066;CZ;26.206554;0.585672;5.804444;0.115152;0.608199;0.957590;0.255266;-0.025758;78.243038;0.615785;0.179289;0.020645;0.620150;25.169219;0.260500685;0.355266419;-0.090705046;0.051357813
6069;CZ;18.048682;0.531439;80.775862;0.312013;0.311369;0.219390;0.516785;-0.479786;40.525211;0.365416;0.395257;0.123326;-0.898362;3.854002;1.976306432;0.416784994;0.124537018;0.016334244
6070;CZ;14.030956;0.543896;17.184211;0.256691;1.154619;0.426840;0.055620;-0.459915;58.677427;0.553177;0.146475;0.037599;0.389658;11.127871;0.14101929;0.155619763;-0.356757158;0.037425977
6071;CZ;1.026249;0.553552;2.413681;0.237656;1.768021;0.498218;0.251797;-0.589016;30.543815;0.610140;0.015309;0.003638;0.688829;39.288799;0.115273524;0.351797461;-0.095327831;0.050699487
6072;CZ;1.026249;0.553552;2.413681;0.237656;1.768021;0.498218;0.251797;-0.589016;30.543815;0.610140;0.015309;0.003638;0.688829;39.288799;0.115273524;0.351797461;-0.095327831;0.050699487
6074;CZ;2.047647;-0.345589;17.695021;0.332482;-0.582821;0.142637;0.039648;0.962014;129.129024;0.468137;0.035457;0.011789;0.379312;13.113495;0.051773847;0.13964808;-0.378041261;0.02254524
6075;CZ;2.047647;-0.345589;17.695021;0.332482;-0.582821;0.142637;0.039648;0.962014;129.129024;0.468137;0.035457;0.011789;0.379312;13.113495;0.051773847;0.13964808;-0.378041261;0.02254524
6077;CZ;1.833770;-0.060233;19.038023;0.531231;-0.523849;-0.602641;0.263294;-0.023161;55.689214;0.556869;0.008629;0.004584;0.352110;4.216164;0.07290407;0.363293717;-0.080007749;0.018004223
6078;CZ;1.420039;0.239210;6.177778;0.605077;0.174053;-0.879548;0.022986;-0.351550;51.206285;0.496481;-0.035806;-0.021665;0.612589;8.035457;0.087858413;0.122986365;-0.400244912;0.021238969
6079;CZ;0.599341;0.313062;161.572539;0.375047;0.336025;-0.016976;4.755644;-0.745364;95.311555;-3.115929;0.766513;0.287479;-2.534810;0.518980;1.666448092;4.65564409;5.773303894;0.007390321
6081;CZ;12.539920;-3.224741;68.230000;0.823780;-0.943685;-1.699652;0.259780;-0.799100;18.213805;-0.744686;0.346087;0.285100;-0.703597;0.461190;0.015916476;0.159780017;-0.217951649;0.001460694
6082;CZ;18.319698;-3.333249;68.230000;0.815342;-0.943685;-1.668012;0.276160;-0.743650;16.824542;-1.057186;0.386524;0.315150;-0.703597;0.442110;0.08636774;0.176159915;-0.196123553;0.001357473
6083;CZ;18.319698;-3.333249;68.230000;0.815342;-0.943685;-1.668012;0.276160;-0.743650;16.824542;-1.057186;0.386524;0.315150;-0.703597;0.442110;0.08636774;0.176159915;-0.196123553;0.001357473
6084;CZ;0.681319;0.681643;5.930025;0.263283;-0.041948;0.402121;0.255958;-0.607450;93.441447;0.309532;0.140530;0.036999;0.617607;5.979107;0.136427607;0.155958311;-0.223044513;0.034338826
6085;CZ;0.785989;0.625346;6.639109;0.312755;0.483291;0.216611;0.020925;-0.540713;80.799219;0.312856;0.098984;0.030958;0.603245;5.633486;0.14199327;0.079075354;-0.458761379;0.033614059
6086;CZ;16.563107;-0.516686;16.921727;0.005334;-0.943685;1.369389;0.275419;-0.954731;133.201206;0.467023;1.293192;0.026719;0.394975;25.370604;4.832584764;0.375419377;-0.063848913;0.022981778
6087;CZ;3.100000;-1.301633;72.867424;0.012172;-0.943685;1.343748;0.424463;0.905270;119.267351;0.592714;0.685226;0.008340;-0.738180;19.246452;0.128592519;0.324462556;0.001506759;0.013157414
6089;CZ;0.995728;0.464693;8.833640;0.583989;0.596496;-0.800472;0.016746;-0.809515;99.043133;-0.587356;0.043010;0.025117;0.558795;2.908230;0.121973718;0.083253897;-0.453192991;0.018946447
6093;CZ;2.524398;0.628326;10.795981;0.185439;0.871654;0.549170;0.285556;0.754715;168.812170;-0.506045;0.107807;0.038577;0.519049;3.166244;0.091490671;0.185555518;-0.183602832;0.042021567
6094;CZ;2.524398;0.628326;10.795981;0.185439;0.871654;0.549170;0.285556;0.754715;168.812170;-0.506045;0.107807;0.038577;0.519049;3.166244;0.091490671;0.185555518;-0.183602832;0.042021567
6096;CZ;2.402418;0.683610;84.180328;0.252302;-0.943685;0.443297;0.079303;0.983042;91.186641;0.525009;-0.001834;-0.000463;-0.967318;13.533398;0.324559388;0.179303492;-0.325195867;0.017436253
6097;CZ;0.473962;0.667724;12.690476;0.165985;-0.062644;0.766972;0.208141;0.994096;45.617543;0.481608;0.023883;0.003964;0.480677;17.122577;0.092938224;0.108140611;-0.286767093;0.046200234
6098;CZ;0.817998;-0.143827;161.572539;0.352778;-0.943685;0.066529;0.844847;-0.817908;30.884479;-0.086287;0.111524;0.039343;-2.534810;1.984756;0.968458673;0.744847112;0.561717491;0.003930642
6099;CZ;13.063811;0.356792;161.572539;0.709721;-0.943685;-1.271949;0.249044;-0.724981;18.734415;-0.246573;0.088947;0.063127;-2.534810;1.662305;0.186308771;0.349043774;-0.098997435;0.002761424
6104;CZ;14.092050;-0.061441;10.531599;0.394849;-0.943685;-0.091231;0.500000;0.393557;250.454620;0.487367;0.004602;0.001817;0.524404;4.384751;0.43;0.5;0.16879983;0.023491189
6105;CZ;15.925499;-0.306911;68.230000;0.359727;-0.943685;0.040474;0.003324;-0.310757;41.283258;0.513326;0.025416;0.009143;-0.703597;21.407534;0.028563043;0.103324124;-0.426447107;0.009812759
6106;CZ;2.158359;-1.500074;38.245353;0.478817;-0.943685;-0.406097;0.386278;-0.306592;113.257965;-0.751501;0.278340;0.133274;-0.036926;1.037617;0.117000666;0.286277992;-0.049378561;0.006562298
6108;CZ;0.384425;0.379399;13.657895;0.104041;-0.032493;0.999252;0.034917;0.518744;76.436644;0.343453;0.289079;0.030076;0.461082;4.842967;0.104728709;0.134917245;-0.384345642;0.039922076
6110;CZ;0.559298;0.476219;9.634454;0.063828;0.693745;1.150045;0.304119;0.527092;106.002994;0.438297;0.195734;0.012493;0.542575;7.595072;0.061522698;0.20411851;-0.158865512;0.053355629
6111;CZ;0.561868;0.251370;11.562069;0.109164;0.464136;0.980042;0.122173;-0.080835;56.984798;0.587512;0.058025;0.006334;0.503532;6.666567;0.010639435;0.022173378;-0.40132831;0.039906327
6112;CZ;0.125297;0.697170;6.880819;0.041123;1.030233;1.235187;0.296781;-0.168608;46.024471;0.589730;0.102370;0.004160;0.598349;5.898241;0.059765854;0.396781472;-0.035381466;0.060468871
6113;CZ;0.923219;0.653513;14.026646;0.623731;0.023224;-0.949501;0.699870;0.407549;55.853939;-0.021765;0.055330;0.034511;0.453613;4.162029;0.188921841;0.599869715;0.368518448;0.025047952
6114;CZ;0.871626;0.690073;2.088000;0.768247;-0.391307;-1.491413;0.648202;-0.153997;40.414017;0.428098;-0.017635;-0.013548;0.695425;24.358876;0.266120548;0.748202341;0.432927227;0.022626625
6115;CZ;1.390836;0.560541;28.784314;0.168325;-0.206749;0.758199;4.787006;0.177652;60.891522;0.435326;0.508721;0.085630;0.154704;10.420300;2.200438468;4.687005887;5.815097093;0.077653661
6117;CZ;2.362365;-0.147398;68.230000;0.912724;-0.943685;-2.033176;0.092730;-0.755141;52.704884;-1.246663;0.168635;0.153917;-0.703597;0.371512;0.074713682;0.007269705;-0.440564602;0.003689761
6119;CZ;2.463134;0.524676;47.879310;0.105237;-0.943685;0.994767;0.020339;-0.039835;47.325261;0.600094;0.226380;0.023824;-0.232057;3.226143;0.061670314;0.079661317;-0.457980517;0.024138646
6120;CZ;0.478300;0.661204;23.924419;0.073421;0.312245;1.114075;0.759424;0.108585;95.973619;0.449921;0.661792;0.048589;0.253138;5.884569;0.532016158;0.659423587;0.447880827;0.047131818
6121;CZ;0.478300;0.661204;23.924419;0.073421;0.312245;1.114075;0.759424;0.108585;95.973619;0.449921;0.661792;0.048589;0.253138;5.884569;0.532016158;0.659423587;0.447880827;0.047131818
6122;CZ;2.685984;0.694368;2.062035;0.055900;0.627478;1.179774;0.602281;0.241708;2.857460;0.640817;-0.004014;-0.000224;0.695951;38.623345;0.080155875;0.502280702;0.238469873;0.065055712
6123;CZ;4.166501;0.688583;2.127517;0.381899;-0.063867;-0.048729;0.395660;2.667987;290.440548;0.095128;0.067202;0.025947;0.694625;7.292453;0.278731357;0.495660231;0.096385843;0.051414579
6124;CZ;2.350316;0.495898;68.230000;0.834302;-0.943685;-1.739106;0.197885;-0.316340;71.968828;-0.515719;0.087874;0.073313;-0.703597;1.655369;0.041809428;0.097885097;-0.300433744;0.006399547
6127;CZ;0.541498;0.290470;10.359219;0.207459;1.012058;0.611454;0.166664;-0.174410;60.721160;0.122126;0.175427;0.036394;0.527895;10.692699;0.093034321;0.066664222;-0.342039148;0.036822121
6128;CZ;1.094479;0.298768;39.082222;0.439421;1.002634;-0.258368;0.002972;-0.023184;68.421668;-0.520742;0.247400;0.108713;-0.053876;2.836503;0.104285109;0.097028431;-0.434836841;0.018942994
6129;CZ;1.301348;-1.782081;18.663793;0.522861;-0.943685;-0.571255;0.540816;-0.364639;7.723897;0.512176;-0.094759;-0.049546;0.359690;1.383372;0.476809;0.640816327;0.289823022;0.008955419
6130;CZ;0.705659;0.692784;2.317919;0.187116;-0.405640;0.674268;0.075167;0.705116;71.937955;0.586416;0.097474;0.020075;0.690768;52.054863;0.453875694;0.024832675;-0.463969278;0.045166492
6131;CZ;3.043612;0.353925;18.900000;0.573341;-0.943685;-0.760544;0.007900;0.031321;75.967544;0.586747;0.012244;0.007020;0.354906;11.705820;0.110484951;0.107899563;-0.420349809;0.017928757
6132;CZ;2.920388;0.322113;75.611111;0.534860;-0.943685;-0.616246;0.124698;-0.012466;72.222170;0.541908;0.065802;0.035195;-0.793752;10.196179;0.240048377;0.024697853;-0.397964157;0.010156372
6133;CZ;2.920388;0.322113;75.611111;0.534860;-0.943685;-0.616246;0.124698;-0.012466;72.222170;0.541908;0.065802;0.035195;-0.793752;10.196179;0.240048377;0.024697853;-0.397964157;0.010156372
6134;CZ;2.192355;-0.643527;28.813953;0.428571;-0.943685;-0.217683;0.066498;0.294350;58.228987;0.619888;0.006414;0.002749;0.154103;17.281679;0.053472709;0.033501896;-0.475522011;0.013806776
6135;CZ;26.206554;0.650025;1.124688;0.355837;1.313066;0.055059;0.041066;-0.250283;57.168762;0.599703;0.018008;0.006408;0.714937;45.820399;0.276615123;0.141066086;-0.376151605;0.0434737
6136;CZ;20.264000;0.562402;0.036364;0.296130;0.321239;0.278950;0.073454;-0.465782;41.422084;0.595828;0.034873;0.010327;0.736980;93.270000;0.341332113;0.026545661;-0.466252028;0.036970301
6137;CZ;20.264000;0.562402;0.036364;0.296130;0.321239;0.278950;0.073454;-0.465782;41.422084;0.595828;0.034873;0.010327;0.736980;93.270000;0.341332113;0.026545661;-0.466252028;0.036970301
6138;CZ;4.456256;-0.483526;26.495146;0.558737;0.527081;-0.705784;0.010610;-0.893306;32.606600;0.101843;0.433855;0.242411;0.201070;0.998351;0.093675159;0.08938956;-0.445016514;0.012610728
6140;CZ;2.396672;0.678699;4.679473;0.363120;-0.479627;0.027750;0.338963;0.230888;123.634119;0.172002;0.115939;0.042100;0.642936;6.681914;0.120396861;0.43896346;0.02083088;0.033102289
6141;CZ;3.011116;0.623449;-16.029216;0.436259;-0.112482;-0.246509;0.202324;0.043633;129.621198;1.035624;-0.222481;-0.097059;0.737717;33.870000;0.071425829;0.102323876;-0.29451856;0.035723082
